Temp,Vacuum,Pressure,Plant,Humidity,Energy,TempDiff,PressureDiff,RHSquared,Testing Type,Place,PowerPerFuel,TempVacuum
12.28,43.67,1012.69,Amrita Energy Systems,70.23,475.08,-31.39,969.0200000000001,4932.2529,Development Phase,Coimbatore,0.8859009942051319,536.2676
15.63,40.56,1018.68&^,Amrita Energy Systems,59.44,472.15,-24.93,978.1199999999999,3533.1135999999997,Development Phase,Coimbatore,0.7447715350417254,
17.34,45.01,1013.22#$!,,77.71,459.01,-27.669999999999998,968.21,6038.844099999999,Development Phase,Coimbatore,,780.4734
10.67,40.56,1022.39,Amrita Energy Systems,77.92,482.36,-29.89,981.8299999999999,6071.526400000001,Development Phase,Coimbatore,1.1145740328928275,432.77520000000004
,36.24,1013.15$#$,Amrita Energy Systems,87.85,480.25,-28.1,976.91,7717.622499999999,Development Phase,Coimbatore,1.6280014210477787,294.9936
22.26,,1018.26,Amrita Energy Systems,85.94,442.58,-38.510000000000005,,7385.683599999999,Development Phase,Coimbatore,0.32717294865636426,1352.7402000000002
19.41,67.32,1012.34,Amrita Energy Systems,78.8,446.71,-47.91,,6209.44%#,Development Phase,Coimbatore,0.3418660955709778,1306.6812
,44.92,1023.6,,85.35,467.71,-31.25,978.6800000000001,7284.622499999999,Development Phase,Coimbatore,0.7616727062856115,614.0564
24.49,70.79,1005.51,Amrita Energy Systems,88.65,430.54,-46.30000000000001,934.72,7858.822500000001,Development Phase,Coimbatore,0.24834350658793244,1733.6471000000001
,71.77enooe,1006.22,Amrita Energy Systems,56.4,426.14,-41.25,934.45,3180.96#$!#,Development Phase,Coimbatore,0.19454712894383197,2190.4204
,69.4,1003.53,Amrita Energy Systems,66.69,425.3,-38.50000000000001aeujH,934.13,4447.5561$%%#,Development Phase,Coimbatore,0.1983249862436231,
23.0,66.05,1020.61,Amrita Energy Systems,80.29,421.57,-43.05,954.5600000000001,6446.484100000001,Development Phase,Coimbatore,,1519.1499999999999
21.19,42.48,1013.43,Amrita Energy Systems,80.52,469.76,-21.289999999999996,970.9499999999999,6483.470399999999,Development Phase,Coimbatore,0.5218678817514213,900.1512
28.5babb,,1006.75,Amrita Energy Systems,87.09,433.08,-51.239999999999995,927.01,7584.668100000001,Development Phase,Coimbatore,0.19056671022929786,2272.5899999999997
27.86,65.18,1012.87,Amrita Energy Systems,55.53,436.26,-37.32000000000001,,3083.5809,Development Phase,Coimbatore,0.2402425488244272,1815.9148000000002
16.47,38.01,1022.3,Amrita Energy Systems,72.29,461.54,-21.54,984.29,5225.844100000001%,Development Phase,Coimbatore,0.7372552552638898,626.0246999999999
14.55,,1018.36,Amrita Energy Systems,89.12,458.82,-26.179999999999996,977.63,7942.374400000001,Development Phase,Coimbatore,0.7742209825326959,
28.44!,67.07,1006.08,Amrita Energy Systems,50.42,433.15,-38.629999999999995,939.01,2542.1764000000003,Development Phase,Coimbatore,0.22708080249511553,1907.4707999999998
20.99,50.12,1008.82,Amrita Energy Systems,95.97,448.07,-29.13,958.7,9210.240899999999,Development Phase,Coimbatore,,1052.0187999999998
24.01,65.46,1014.17,Amrita Energy Systems,43.02wuh,443.81,-41.44999999999999,948.7099999999999,1850.7204000000004,Development Phase,Coimbatore,0.2823767416392472,
7.82,41.16,1023.3,Amrita Energy Systems,87.7,475.66,-33.339999999999996,,7691.290000000001,Development Phase,Coimbatore,1.4777960873790512,321.8712
,43.71,1025.63,Amrita Energy Systems,90.7,469.15,-30.76,,8226.49,Development Phase,Coimbatore,0.8288217622466079,566.0445
31.07,70.98,1007.24,Amrita Energy Systems,72.03,432.96,-39.910000000000004,936.26,5188.3209,Development Phase,Coimbatore,0.19632270381199596,2205.3486000000003
7.79cs@,43.13,1019.67,Amrita Energy Systems,85.35,484.42,-35.34,976.54,7284.622499999999,Development Phase,Coimbatore,1.4418004260338404,335.9827
21.71,,1010.97,Amrita Energy Systems,91.62,445.72,-39.74,949.52!,8394.224400000001,Development Phase,Coimbatore,0.33410302759318317,1334.0795
26.85,69.84,1002.84,Amrita Energy Systems,81.31,426.58,-42.99,,6611.3161!$!#!,Development Phase,Coimbatore,0.22748458301070174,1875.2040000000002
,44.47oooo,1028.2,Amrita Energy Systems,66.95ivxq,465.15,-29.97,983.73,4482.302500000001,Development Phase,Coimbatore,0.7213696951838899,644.8149999999999
30.12,73.18iiine,1012.29,Amrita Energy Systems,61.32,429.31,-43.06,939.1099999999999,,Development Phase,Coimbatore,0.1947707031035918,2204.1816000000003
22.57,,1009.77,Amrita Energy Systems,86.05,444.69,-39.83,947.37,7404.6025#%###,Development Phase,Coimbatore,0.3157484407484408,1408.368
27.36,66.54,1011.31!,Amrita Energy Systems,45.3,436.69,-39.18000000000001,944.77I@HHI,2052.0899999999997#%,Development Phase,Coimbatore,0.2398691285372031,1820.5344000000002
32.88#,72.29,1008.5,Amrita Energy Systems,62.74,431.74,-39.410000000000004,936.21,3936.3076,Development Phase,Coimbatore,0.1816403180081309,2376.8952000000004
23.0^@faa,,1005.34,Amrita Energy Systems,83.73,437.6,-37.37,944.97,,Development Phase,Coimbatore,0.3151579750956061,1388.51
,,1018.26,Amrita Energy Systems,57.89,440.87,-48.059999999999995,942.66,,Development Phase,Coimbatore,0.21175068106803765,2082.024
21.03,70.02,1010.21,Amrita Energy Systems,95.69,444.53,-48.989999999999995,940.19,9156.5761,Development Phase,Coimbatore,0.3018837223737311,
32.98,71.32,1003.67,,49.78,433.56,-38.339999999999996,932.3499999999999,2478.0484,Development Phase,Coimbatore,0.18432626446048817,2352.1335999999997
25.22,71.85,1009.78,Amrita Energy Systems,68.96ej,438.71,-46.629999999999995,937.93,4755.481599999999,Development Phase,Coimbatore,0.2421060706147765,1812.0569999999998
7.64,38.18,1017.65,Amrita Energy Systems,78.51,484.45,-30.54H,979.47,6163.820100000001,Development Phase,Coimbatore,1.6608089540040425,291.6952
20.35,68.61,1011.17,,86.69,450.89,-48.26,942.56,7515.156099999999,Development Phase,Coimbatore,0.32293771690361106,1396.2135
14.41,40.83sis,1009.82,Amrita Energy Systems,80.43,470.13,-26.419999999999998,968.99,6468.984900000001,Development Phase,Coimbatore,0.7990511936308415,588.3602999999999
28.55,74.33no,1011.77,Amrita Energy Systems,73.34,426.48,-45.78Hoeo$,937.4399999999999,5378.7556,Development Phase,Coimbatore,0.200968700425494,2122.1215
21.84,60.29,1017.23!^#,Amrita Energy Systems,66.89,454.4,-38.45j$H,956.94,4474.2721,Development Phase,Coimbatore,0.34509638092321787,1316.7336
17.15,43.69,1017.05,,63.36,463.88,-26.54,973.3599999999999,4014.4896,Development Phase,Coimbatore,0.6190981117294055,749.2834999999999
27.56,63.9,1013.23,Amrita Energy Systems,45.97,442.43,-36.34,949.33,2113.2409,Development Phase,Coimbatore,0.25122594947202975,1761.0839999999998oIe
10.96,41.93,1019.28,Amrita Energy Systems,87.38,473.28,-30.97,977.35,7635.264399999999,Development Phase,Coimbatore,1.0298707787222707,459.55280000000005
20.13bas@,60.07,1014.79,Amrita Energy Systems,63.57,453.49,-39.94,954.7199999999999,4041.1449000000002,Development Phase,Coimbatore,,1209.2091
28.31,71.85,1009.0,Amrita Energy Systems,77.56,429.57,-43.53999999999999,937.15,6015.5536,Development Phase,Coimbatore,0.2111870588747162,
,70.32,1008.15,Amrita Energy Systems,45.99,431.93,-41.58,937.8299999999999,,Development Phase,Coimbatore,0.21372126863337937,2020.9967999999997
28.44sv@#a,69.84,1003.25,Amrita Energy Systems,68.24jlsq,426.69,-41.400000000000006,933.41,4656.6975999999995,Development Phase,Coimbatore,0.21482194382820768,1986.2496
12.24,34.03,1018.44!&!,Amrita Energy Systems,69.27,474.18,-21.79,,4798.332899999999,Development Phase,Coimbatore,1.1384130496159675,416.5272
18.28,44.2,1018.83,Amrita Energy Systems,52.88,458.59,-25.92,974.63,2796.2944,Development Phase,Coimbatore,0.567578739962573,807.9760000000001
8.95,43.56,1015.04,Amrita Energy Systems,81.53,485.21,-34.61,971.48,6647.1409,Development Phase,Coimbatore,1.244568590937306,389.86199999999997
17.35,39.72,1003.0,Amrita Energy Systems,64.62,459.83,-22.369999999999997,963.28,4175.7444000000005,Development Phase,Coimbatore,,689.142
8.41,39.16no,1015.47,Amrita Energy Systems,93.42,484.34,-30.749999999999996,976.3100000000001,8727.296400000001,Development Phase,Coimbatore,1.4706578942574078,329.3356
10.27,,1022.16,Amrita Energy Systems,70.77,475.58,-28.110000000000003,983.78$HHI#,5008.3929,Development Phase,Coimbatore,1.206557902753838,394.1626
22.61,59.87,1019.12,,66.12,441.2,-37.26HHHao,959.25,4371.8544,Development Phase,Coimbatore,0.3259310106291776,
,40.73,1017.66,Amrita Energy Systems,93.66,464.61,-27.819999999999997,,8772.1956,Development Phase,Coimbatore,0.8835841173563109,
22.67,,1016.91,Amrita Energy Systems,60.75,446.36,-35.53,958.7099999999999,3690.5625,Development Phase,Coimbatore,0.3383068287410735,1319.3940000000002
20.21,69.94,1009.33,Amrita Energy Systems,83.96vnhc,447.06,-49.73,939.3900000000001,7049.281599999999,Development Phase,Coimbatore,0.316281560062014,1413.4874
9.84,40.72,1022.21,,77.79ipxse,477.52,-30.88,981.49,6051.284100000001,Development Phase,Coimbatore,1.1917597073809638,400.6848
7.73b@f,37.8,1020.71,Amrita Energy Systems,63.93,483.94,-30.069999999999997,982.9100000000001,4087.0449,Development Phase,Coimbatore,1.6562283962025228,292.194
13.17,,1018.5,Amrita Energy Systems,83.77qb,468.82,-25.35,979.98,7017.412899999999,Development Phase,Coimbatore,0.9241321452591755,507.30840000000006
17.36,44.63,1020.49,Amrita Energy Systems,54.21,456.98,-27.270000000000003,975.86,2938.7241,Development Phase,Coimbatore,0.5898214814898949,774.7768
24.57,51.95,1005.8!^!$#,Amrita Energy Systems,70.07,448.15,-27.380000000000003,953.8499999999999,4909.804899999999,Development Phase,Coimbatore,,1276.4115000000002
29.75,70.32,1007.35,Amrita Energy Systems,55.8,427.2,-40.56999999999999,937.03,3113.64#$#%,Development Phase,Coimbatore,0.20420454871368343,2092.02
,,1011.94,Amrita Energy Systems,73.63,466.78,-24.43,972.36,5421.376899999999,Development Phase,Coimbatore,0.7784376214276304,599.637
,65.48,1018.45,Amrita Energy Systems,73.39,451.94,-46.86,952.97IH,5386.0921,Development Phase,Coimbatore,,
8.69,41.04,1026.87,Amrita Energy Systems,80.28,477.2,-32.35,985.8299999999999,6444.8784000000005,Development Phase,Coimbatore,1.3380529702981403,356.63759999999996
20.76,51.19soo,1009.0,Amrita Energy Systems,87.23,445.0,-30.429999999999996,957.81,,Development Phase,Coimbatore,0.4187429731165129,1062.7044
27.91,64.79,1017.7,Amrita Energy Systems,48.29,440.53,-36.88000000000001,952.9100000000001@H@I,2331.9240999999997,Development Phase,Coimbatore,0.24361704592667682,1808.2889000000002
22.08,,1008.41,Amrita Energy Systems,72.86,441.57,-47.86,938.47,5308.5796,Development Phase,Coimbatore,0.28593996717683484,1544.2751999999998
26.33nnsf,60.06,1005.86,,41.57,450.16,-33.730000000000004,945.8,1728.0649,Development Phase,Coimbatore,0.2846627989051081,1581.3798
31.41,,1007.68,Amrita Energy Systems,70.49,430.81,-44.68000000000001,931.5899999999999,4968.840099999999,Development Phase,Coimbatore,0.18025621814077722,2389.9869000000003
28.33,64.96,999.71,,69.66,427.42,-36.629999999999995fH,934.75,4852.5156,Development Phase,Coimbatore,0.23225349026863207,
27.1,79.74,1005.43$!,Amrita Energy Systems,86.05,431.51,-52.63999999999999,925.6899999999999,7404.6025,Development Phase,Coimbatore,0.19968495396014907,2160.954
,40.73,1017.45,Amrita Energy Systems,88.57,459.23,-26.069999999999997,976.72,7844.644899999998,Development Phase,Coimbatore,0.7690983346558327,597.1017999999999
,36.3,1027.08,Amrita Energy Systems,72.69,479.86,-27.47ef$H#,990.78,5283.8360999999995,Development Phase,Coimbatore,1.4970876270165883,320.529
,69.68oones,1012.89,Amrita Energy Systems,60.64,436.34,-39.56,,,Development Phase,Coimbatore,0.20790355607802236,2098.7616000000003
8.42,43.14,1011.62,Amrita Energy Systems,80.32,483.49,-34.72,968.48,6451.302399999999,Development Phase,Coimbatore,1.331052739960599,363.2388
11.48s,41.14seen,1027.67,Amrita Energy Systems,90.5,464.07,-29.66,986.5300000000001,8190.25,Development Phase,Coimbatore,,472.28720000000004
10.81,44.63,1020.61#!,Amrita Energy Systems,88.29,473.86,-33.82,975.98,7795.124100000001,Development Phase,Coimbatore,0.9821944353646376,482.4503
20.88,57.85,1012.39&,Amrita Energy Systems,85.47,450.87,-36.97,954.54,7305.1209,Development Phase,Coimbatore,0.3732651824476699,1207.908
24.89,64.27,1013.52^,Amrita Energy Systems,64.65,444.21,-39.379999999999995,,4179.6225,Development Phase,Coimbatore,0.2776867352807933,1599.6803
25.77,58.59,1012.51,Amrita Energy Systems,55.84,449.65,-32.82000000000001,953.92,3118.1056000000003,Development Phase,Coimbatore,0.2978082202486674,1509.8643
10.1,41.79,1019.36,Amrita Energy Systems,78.07,474.09,-31.689999999999998,977.57,6094.924899999999,Development Phase,Coimbatore,,
13.74,43.71,1025.45,Amrita Energy Systems,86.62,465.24,-29.97,,,Development Phase,Coimbatore,0.7746571038374198,600.5754000000001
18.32,66.51,1015.18,,81.5opm,459.89,-48.190000000000005,948.67,6642.25,Development Phase,Coimbatore,0.37743446006412007,1218.4632000000001
28.11,69.84,1004.68,Amrita Energy Systems,67.08,427.33,-41.730000000000004HjH#H,934.8399999999999,4499.7264,Development Phase,Coimbatore,0.21766986429926938,1963.2024000000001
8.51,34.69,1026.96,,75.34,481.83,-26.18,,5676.1156,Development Phase,Coimbatore,1.6321496525038457,295.21189999999996
,41.58,1020.17,,85.18,463.36,-28.97,978.5899999999999,,Development Phase,Coimbatore,0.8837287187802652,524.3238
23.62,45.87,1007.75,Amrita Energy Systems,58.69,445.55,-22.249999999999996,961.88,3444.5161,Development Phase,Coimbatore,0.41123286422051647,1083.4494
27.18@@bvi,61.41,1012.17,Amrita Energy Systems,46.11,449.7,-34.23f$#o,950.76,2126.1321,Development Phase,Coimbatore,0.26942279536125485,1669.1237999999998
17.17,63.09osone,1020.54&&,Amrita Energy Systems,95.98to,446.75,-45.92,,9212.1604,Development Phase,Coimbatore,0.4124143219054639,1083.2553000000003
17.1,43.52,1020.3,Amrita Energy Systems,70.51,461.51,-26.42,,4971.660100000001,Development Phase,Coimbatore,0.6201491013071895,744.1920000000001
10.57,41.55,1003.62,Amrita Energy Systems,67.89,475.6,-30.979999999999997,962.07HI@!H,4609.0521,Development Phase,Coimbatore,1.0829186433461184,439.1835sioii
,43.13,1018.96,,87.82r,486.11,-36.02fofu,975.83HI!HI,7712.352399999999,Development Phase,Coimbatore,1.5852052294717536,306.65430000000003
25.72,47.45,1007.74,,58.35,442.78,-21.730000000000004,960.29,3404.7225000000003,Development Phase,Coimbatore,0.3628113082937429,1220.414
22.82,69.94,1004.65,Amrita Energy Systems,73.47,437.32,-47.12,934.71,,Development Phase,Coimbatore,0.27400473725193775,1596.0308
13.65n@r,,1015.41,Amrita Energy Systems,87.67,471.75,-29.21,972.55,7686.0289,Development Phase,Coimbatore,0.8063564993103024,585.039
18.49,41.1,1001.9,Amrita Energy Systems,59.99,460.76,-22.610000000000003,,,Development Phase,Coimbatore,0.6063118223962713,759.939
29.05,68.24,1007.88,Amrita Energy Systems,42.67,433.92,-39.19,939.64,1820.7289,Development Phase,Coimbatore,0.2188892902038568,1982.3719999999998
31.25,,1010.81,Amrita Energy Systems,45.2djurd,432.25,-42.25,937.31I,,Development Phase,Coimbatore,0.18819047619047619,
27.51,71.29,1009.43,Amrita Energy Systems,76.92,430.42,-43.78,938.14HI$,5916.6864000000005,Development Phase,Coimbatore,0.2194690269096602,1961.1879000000004
10.59,25.36,1009.59,Amrita Energy Systems,100.16,470.96,-14.77,984.23,10032.025599999999,Development Phase,Coimbatore,1.7536334200170987,268.56239999999997
14.29,39.59,1010.93,Amrita Energy Systems,94.53,463.04,-25.300000000000004,,8935.920900000001,Development Phase,Coimbatore,,565.7411
10.92,40.92niei,1021.84,,83.03,467.05,-30.0oH,,6893.9809000000005,Development Phase,Coimbatore,1.04521374682665,446.8464
17.99,,1009.98,Amrita Energy Systems,100.09,451.38,-32.17,959.82,10018.008100000001,Development Phase,Coimbatore,0.5002114412313061,902.3783999999998
5.79,38.68,1017.19,Amrita Energy Systems,70.46,487.4,-32.89,978.5100000000001,4964.611599999999,Development Phase,Coimbatore,2.1763086875528,223.9572
,,1011.65,Amrita Energy Systems,86.45g,430.56,-47.55,938.48,7473.602500000001,Development Phase,Coimbatore,0.22967911177940817,1874.6154000000001
22.93,58.2,1017.75,Amrita Energy Systems,54.09,444.95,-35.27,959.55,2925.7281000000003,Development Phase,Coimbatore,0.33341426094358595,1334.526
31.25,74.34,999.06,,69.85,432.22,-43.09,924.7199999999999,4879.022499999999,Development Phase,Coimbatore,0.18605111649179448,2323.125
27.76,75.33,1003.69,Amrita Energy Systems,79.62,433.03,-47.56999999999999,928.36,6339.344400000001,Development Phase,Coimbatore,0.20707637595348954,2091.1608
,37.5,1014.38,Amrita Energy Systems,69.75,472.9,-26.02,976.88,4865.0625!,Development Phase,Coimbatore,1.0984901277584205,430.5
25.5,58.79,1016.02,Amrita Energy Systems,64.4,440.01,-33.29,957.23,4147.360000000001,Development Phase,Coimbatore,,
24.17@#$,,1018.08,,75.14,440.96,-24.61uH#,969.3000000000001!#,5646.0196000000005,Development Phase,Coimbatore,0.37400787743913844,1179.0126
25.56,75.6,1017.37,Amrita Energy Systems,69.31n,442.2,-50.03999999999999,941.77,4803.8761%,Development Phase,Coimbatore,0.22884218893608566,1932.3359999999998
,62.66oeoii,1009.51,Amrita Energy Systems,56.44,441.32,-34.78,946.85,3185.4736,Development Phase,Coimbatore,0.2526215814344546,
14.2,52.75,1025.64,Amrita Energy Systems,61.02,465.48,-38.55,972.8900000000001,,Development Phase,Coimbatore,0.6214271410453241,749.05
17.0,49.78,1005.32,Amrita Energy Systems,100.1z,453.77,-32.78,955.5400000000001,10020.009999999998,Development Phase,Coimbatore,0.5362063668376149,846.26
14.58,42.99,1007.55&^^$!,Amrita Energy Systems,93.56,468.43,-28.410000000000004,964.56,8753.473600000001,Development Phase,Coimbatore,0.7473425886838135,626.7942eOI
16.81,38.52,1018.26,Amrita Energy Systems,75.21,459.01,-21.710000000000004,979.74,5656.544099999999,Development Phase,Coimbatore,,647.5212
15.12,41.79neees,1007.16,Amrita Energy Systems,82.35,455.63,-26.67,965.37,6781.522499999999,Development Phase,Coimbatore,0.7210878023273334,
17.78,58.95,1016.32,,89.61,450.89,-41.17,957.37,,Development Phase,Coimbatore,0.4301847765212554,
,58.49,1011.03,Amrita Energy Systems,70.64,445.6,-34.14,952.54,4990.0096,Development Phase,Coimbatore,0.31287048488957026,1424.2315s
28.31,74.33,1011.89,Amrita Energy Systems,69.77,428.46,-46.019999999999996,937.56,4867.8529,Development Phase,Coimbatore,0.20361336499385088,2104.2823
14.73,,1019.45,Amrita Energy Systems,82.48,458.56,-43.47,961.25@@@,6802.950400000001,Development Phase,Coimbatore,0.5348973388110851,857.2860000000001OSNEi
32.66,73.68,1014.64,Amrita Energy Systems,40.88,425.17,-41.02000000000001,940.96,1671.1744,Development Phase,Coimbatore,0.1766838342997607,2406.3888
8.76,,1033.29,Amrita Energy Systems,76.5,480.08,-33.06,991.4699999999999,,Development Phase,Coimbatore,1.3104651594461152,366.34319999999997
19.34,64.79,1018.03,Amrita Energy Systems,84.77yuxd,454.59,-45.45,953.24,7185.952899999999,Development Phase,Coimbatore,,1253.0386
,44.77,1018.2,Amrita Energy Systems,79.6,470.85,-33.6,973.4300000000001,6336.159999999999,Development Phase,Coimbatore,0.941547657589002,500.08090000000004
